TempMax,TempMin,Precipitação,PaMedia,UmidadeMin,UmidadeMax
-32.5,-37.1,0.0,660.4,70,73
-37.8,-43.8,0.0,656.9,66,70
-44.1,-49.7,0.0,655.2,64,66
-47.6,-50.9,0.0,652.5,63,67
-46.1,-50.3,0.0,658.2,63,66
-47.1,-50.6,0.0,653.2,66,68
-48.2,-50.2,0.0,648.5,67,74
-32.0,-49.0,0.1,662.3,56,74
-26.6,-32.5,0.5,673.1,73,78
-24.1,-28.1,0.0,675.8,76,79
-22.1,-24.0,0.0,677.0,79,80
-24.1,-29.5,0.1,670.4,76,79
-26.1,-29.0,0.0,665.1,76,77
-29.2,-35.4,0.0,660.8,71,75
-35.7,-39.3,0.0,657.6,69,72
-19.2,-34.5,3.3,670.5,67,83
-19.2,-25.1,0.1,681.6,79,83
-24.1,-28.0,0.0,680.9,77,79
-26.0,-36.7,0.0,680.6,70,77
-33.5,-39.7,0.0,678.1,56,72
-31.0,-37.3,0.0,679.1,64,80
-35.4,-39.6,0.0,672.9,71,73
-35.5,-40.3,0.0,671.2,72,75
-35.7,-38.9,0.0,670.5,72,80
-35.9,-40.0,0.0,666.5,74,83
-32.1,-38.1,0.0,666.8,73,78
-35.3,-40.7,0.0,659.3,71,76
-37.8,-42.0,0.0,653.0,69,72
-36.7,-43.7,0.0,651.4,56,76
-34.7,-38.8,0.0,652.1,56,72
-33.8,-39.0,0.0,650.8,72,74
-31.7,-35.8,0.0,658.4,72,74
-29.0,-37.5,0.0,664.5,71,76
-26.8,-30.1,0.0,673.7,75,77
-27.6,-31.2,0.0,675.1,75,77
-23.8,-31.3,0.0,672.2,75,79
-25.4,-28.9,0.5,673.6,76,78
-22.9,-28.5,0.0,672.5,76,80
-23.3,-27.8,1.2,668.5,76,79
-27.8,-34.3,0.0,665.3,71,76
-30.4,-38.9,0.0,661.5,71,74
-34.6,-41.0,0.0,657.9,70,71
-30.3,-37.3,0.0,663.4,71,75
-31.7,-36.8,0.0,662.2,72,75
-31.4,-37.1,0.0,657.4,74,77
-30.1,-36.2,0.0,655.2,73,78
-31.8,-39.9,0.0,647.9,71,79
-37.2,-42.4,0.0,645.6,68,72
-31.4,-43.5,0.0,646.4,69,74
-29.3,-36.7,0.0,650.8,72,76
-26.2,-31.8,0.0,654.3,64,76
-24.4,-28.2,0.0,651.2,73,77
-25.9,-30.8,0.0,648.6,74,76
-25.2,-29.7,0.0,653.5,72,77
-30.8,-37.7,0.0,656.8,70,75
-33.2,-39.1,0.0,661.5,67,72
-22.8,-36.5,1.0,661.7,65,80
-25.2,-32.7,0.0,662.9,67,78
-33.0,-39.2,0.0,667.3,69,72
-28.3,-37.8,0.0,669.3,71,75
-24.0,-33.6,0.0,676.0,74,79
-21.0,-29.2,0.5,679.1,74,81
-19.2,-27.9,1.4,671.6,71,82
-21.7,-26.7,0.0,660.6,67,81
-25.0,-27.9,0.0,663.6,68,77
-23.7,-27.9,0.0,666.4,72,77
-24.7,-31.1,0.0,663.2,72,76
-22.5,-30.7,0.0,662.5,70,79
-21.4,-27.6,0.0,664.7,74,80
-21.0,-24.9,0.0,665.1,77,80
-21.5,-25.9,0.0,665.2,77,80
-18.8,-24.3,0.5,665.5,75,80
-18.6,-22.7,0.0,670.7,74,81
-17.7,-22.3,0.0,676.7,75,83
-16.9,-23.8,0.2,674.7,72,83
-18.2,-22.5,0.0,669.9,65,83
-19.3,-26.2,0.2,670.3,75,80
-18.1,-22.6,0.0,669.1,67,81
-13.8,-22.5,1.7,671.0,76,83
-12.0,-16.8,1.6,673.9,75,87
-14.2,-19.2,0.0,673.1,68,86
-18.6,-22.9,0.0,675.7,73,83
